geneSymbol	HGNCID
Cdc42GAP	HGNC:673
GULO	HGNC:4695
OATP1B1	HGNC:10959
UQCR5	HGNC:12587
dJ621N11.3	HGNC:16125
LINC00936	HGNC:27883
SIAL2	HGNC:7759
APE-1	HGNC:587
RN5S207	HGNC:43107
SHOT	HGNC:10854
ITI	HGNC:453
SLC22B5	HGNC:27034
U1P15	HGNC:37496
ADH5B	HGNC:21377
NCRNA00239	HGNC:20119
MGC71764	HGNC:24765
p12	HGNC:18755
U48	HGNC:10188
CMT2J	HGNC:7225
PLGP2	HGNC:9074
ADA2A	HGNC:11531
CENP-X	HGNC:11422
BJ-TSA-9	HGNC:28210
RNU7P4	HGNC:10239
BC032469	HGNC:52952
FLJ20756	HGNC:32949
HSMRPS14	HGNC:14049
bA101E14.1	HGNC:16530
NCRNA00263	HGNC:28060
VPH2	HGNC:18085
ALPHA-PAL	HGNC:7996
SHC	HGNC:10840
OATP-C	HGNC:10959
FLJ90583	HGNC:26902
CAAP	HGNC:25834
LIFEGUARD	HGNC:17067
LOC51491	HGNC:26934
CYLD1	HGNC:2584
HIP6	HGNC:9566
KDAP	HGNC:16313
CD30LG	HGNC:11938
hsa-mir-7155	HGNC:50005
MIRN15B	HGNC:31544
C6orf201	HGNC:21620
bA32M23.3	HGNC:31438
lncND	HGNC:25257
ATF4P	HGNC:789
KIAA0438	HGNC:17481
LPLAT4	HGNC:20885
ST8SIA-II	HGNC:10870
NPFF1R1	HGNC:17425
RPL13L	HGNC:30363
hsa-mir-8079	HGNC:50021
D6S114E	HGNC:43
RNU57	HGNC:10207
EDH	HGNC:4288
ZNF647	HGNC:13044
FLJ21839	HGNC:26147
MIRN518E	HGNC:32119
PLP	HGNC:9607
XMEA	HGNC:22082
TRBV77	HGNC:12241
CSTT	HGNC:44335
tRNA-Lys-TTT-3-3	HGNC:34797
CDHF12	HGNC:9967
GAR22	HGNC:16955
SIMPL	HGNC:17368
AF15Q14	HGNC:24054
NIL-2-A	HGNC:11642
APPLE	HGNC:44146
RAD52B	HGNC:19950
CT11.3	HGNC:14331
DNC	HGNC:14409
FLJ35906	HGNC:22988
CBCP1	HGNC:23354
HNRPA2B1	HGNC:5033
KIAA0710	HGNC:20074
AML1T1	HGNC:1535
beta3Gn-T4	HGNC:15683
Sans	HGNC:16356
FLJ41649	HGNC:48662
hsa-mir-4751	HGNC:41819
ORP-1	HGNC:16398
A-C1	HGNC:14922
FLJ38705	HGNC:26786
LMW-PTP	HGNC:122
HYPERION	HGNC:379
Trm12	HGNC:26091
KRT19P5	HGNC:33423
KIAA1233	HGNC:14633
NLF2	HGNC:33628
FBB11	HGNC:25246
Jnkk2	HGNC:6847
TGK	HGNC:11777
BRN2	HGNC:9215
DAZL1	HGNC:2685
RGI1	HGNC:13436
WEX1	HGNC:29818
TCEB1P4	HGNC:38141
UBE2D3P	HGNC:33349
ACN9	HGNC:21752
MGC138391	HGNC:10839
CLC7	HGNC:2025
C2PA	HGNC:9999
SLP-2	HGNC:14559
PPLA2	HGNC:9030
Custos	HGNC:25719
LCCS3	HGNC:8996
C7orf72	HGNC:22564
Np95	HGNC:12556
OR5D5P	HGNC:8335
C20orf170	HGNC:16163
LOC100130733	HGNC:35155
RHAU	HGNC:14410
END	HGNC:3349
KIAA0755	HGNC:10706
PTPN20B	HGNC:23423
STK9	HGNC:11411
FLJ11824	HGNC:30212
PiT1	HGNC:10946
hsa-mir-3193	HGNC:38204
RN5S493	HGNC:43393
dJ885L7.8	HGNC:2680
NAG-5	HGNC:21427
OST527	HGNC:8357
LAMR1P3	HGNC:19792
TRPC6P	HGNC:23270
CIAS1	HGNC:16400
OR1F3P	HGNC:8196
hsa-mir-6863	HGNC:49942
TALK1	HGNC:14464
DCD-1	HGNC:14669
SH3MD1	HGNC:23664
tRNA-Pro-AGG-6-1	HGNC:35049
U2AF1-RS2	HGNC:23019
MURC	HGNC:33742
XE7	HGNC:18783
p190	HGNC:8011
MGC42530	HGNC:28654
OTTHUMG00000013337	HGNC:23762
CNR	HGNC:2159
hsa-mir-1302-4	HGNC:35296
PC3	HGNC:8743
ACA25	HGNC:32615
Goofy	HGNC:44663
hsa-mir-3605	HGNC:38922
DKFZp434J0617	HGNC:25297
FLJ36040	HGNC:26687
CCDC75	HGNC:26768
CT113	HGNC:11737
P5326	HGNC:28801
FLJ20353	HGNC:12767
52	HGNC:32567
FLJ25690	HGNC:32309
FLJ12738	HGNC:12955
MGC40222	HGNC:28626
TIAR	HGNC:11804
KIAA1341	HGNC:17940
HIST1H2AH	HGNC:13671
KIAA0911	HGNC:17447
ZNF336	HGNC:15808
SRA4	HGNC:19304
S14	HGNC:11800
CYP2G2	HGNC:15653
bA511S14.1	HGNC:21538
p44.5	HGNC:9556
FLJ27450	HGNC:10420
CCBP1	HGNC:4035
Kv7.4	HGNC:6298
CD137L	HGNC:11939
DAGK4	HGNC:2856
URF2	HGNC:12557
FLJ23349	HGNC:16715
KIAA0256	HGNC:28997
CAMKD	HGNC:1462
bA256G5.1	HGNC:21258
bcm3095	HGNC:30893
ZSCAN33	HGNC:13101
FAM10A5	HGNC:18556
hsa-mir-4435-2	HGNC:41837
C16orf1	HGNC:17916
SGN8	HGNC:24335
PROL1	HGNC:17279
DKFZp667D152	HGNC:25900
MATE2-K	HGNC:26439
hsa-mir-1244-2	HGNC:38321
DXS1357E	HGNC:16695
NPMP6	HGNC:7926
MGC5560	HGNC:28773
JOAG1	HGNC:7610
Eos	HGNC:13179
SRN1	HGNC:13394
COMET	HGNC:51196
FLJ20255	HGNC:25984
mE10	HGNC:989
CB1	HGNC:2159
hsa-mir-1237	HGNC:33927
KOX22	HGNC:13017
LRTP	HGNC:16725
KIAA0838	HGNC:4331
PRO2086	HGNC:11740
TCTEX2	HGNC:11695
LPLAT13	HGNC:25193
bA149I18.1	HGNC:16213
RN7SL249P	HGNC:10040
EIF3S5	HGNC:3275
C9orf9	HGNC:1367
Loc490	HGNC:55255
PSANK1	HGNC:17092
CRIPTO-5	HGNC:11705
sit	HGNC:18270
C11orf30	HGNC:18071
hsa-mir-5704	HGNC:43469
bA465L10.1	HGNC:16200
PU.1	HGNC:11241
VIK-1	HGNC:30899
MIZ1	HGNC:12936
VPRBP	HGNC:30911
GUCY2A	HGNC:7943
RP14	HGNC:12423
FLJ11213	HGNC:17940
D6S229E	HGNC:13149
PPP1R59	HGNC:1656
OR2E1	HGNC:15507
ANKRD58	HGNC:32960
NFBD1	HGNC:21163
FLJ11042	HGNC:25621
FLJ20608	HGNC:24114
DGS-C	HGNC:2845
CIP	HGNC:21355
Impnb	HGNC:6400
OR2M2Q	HGNC:8268
NCRNA00057	HGNC:32688
KIAA0249	HGNC:14450
CT11.2	HGNC:14329
ELAM	HGNC:10718
tRNA-Phe-GAA-9-1	HGNC:35110
HRVP1	HGNC:2045
NCRNA00071	HGNC:30145
S100A17	HGNC:31796
TRBV241	HGNC:12203
SDR18C1	HGNC:2753
DKFZp761K2312	HGNC:30026
ZFYVE22	HGNC:20482
TDGF3	HGNC:11703
BTNLR	HGNC:1143
H2AFUP	HGNC:18805
CLAST3	HGNC:24929
MGC32995	HGNC:22954
SHP-2	HGNC:9644
PRED28	HGNC:16021
LINC00675	HGNC:44356
KIAA0227	HGNC:20267
hsa-mir-548m	HGNC:35331
FSP2	HGNC:11233
FLJ21162	HGNC:19315
h-mtRPOL	HGNC:9200
RN5S426	HGNC:43326
ENST00000414894.1	HGNC:44689
dJ744I24.2	HGNC:21602
CXorf51	HGNC:30533
Prp38	HGNC:25930
STE20	HGNC:11403
OFOXD1	HGNC:25996
RP64	HGNC:27232
hsa-mir-6824	HGNC:49946
MCPH2	HGNC:24502
FLJ14800	HGNC:25920
Dp-1	HGNC:11749
hsa-mir-6888	HGNC:50071
GPIbalpha	HGNC:4439
bA364G4.2	HGNC:20295
ACA10	HGNC:32598
Ly78	HGNC:6726
RN5S260	HGNC:43160
ARM2	HGNC:14569
PSIP1P	HGNC:31132
DKFZp761B0514	HGNC:19092
MIRN513A2	HGNC:32142
hsa-mir-4804	HGNC:41720
CIG	HGNC:3778
DDX48	HGNC:18683
MGC12301	HGNC:11089
KIAA0122	HGNC:9896
hsa-mir-7976	HGNC:50092
KLP1	HGNC:28918
CCDC42A	HGNC:26528
NCRNA00213	HGNC:37461
WDR21C	HGNC:26657
L10MT	HGNC:14055
CENTG1	HGNC:16921
ZnTL2	HGNC:19306
NFATX	HGNC:7777
RN5S516	HGNC:43416
NCRNA00155	HGNC:35127
NCRNA00299	HGNC:27940
REVERBB	HGNC:7963
PPP1beta	HGNC:9282
KIAA0105	HGNC:16846
LPLAT11	HGNC:15505
CT32	HGNC:6544
SPT6H	HGNC:11470
ZNF539	HGNC:13047
HB24	HGNC:4978
USP6NL-IT1	HGNC:16858
LOC440348	HGNC:34409
DLDBP	HGNC:21350
MYCL3	HGNC:7557
IC53	HGNC:18673
C20orf196	HGNC:26318
MAGI-1	HGNC:946
DKFZp434I099	HGNC:25289
FLJ23375	HGNC:26269
BCR-1	HGNC:39073
SPIN-2	HGNC:33147
FKBP-13	HGNC:3718
UNQ512	HGNC:25140
PPP4R1P1	HGNC:15755
DEP1	HGNC:9673
FLJ20798	HGNC:17985
TAPBP-R	HGNC:30683
STAF42	HGNC:30631
Zfp520	HGNC:13144
CDH28	HGNC:26308
RGSZ1	HGNC:14600
CBG	HGNC:1540
HCCR1	HGNC:24241
KIAA1227	HGNC:13083
PEP-19	HGNC:8742
PASD5	HGNC:7894
ATP5J2LP	HGNC:849
Telokin	HGNC:7590
PCN3	HGNC:2638
FLJ20047	HGNC:23111
DRADA	HGNC:225
O-GLCNAC	HGNC:8127
C14orf64	HGNC:20111
EDA1	HGNC:3157
PalBH	HGNC:1484
X17	HGNC:29448
JTK14	HGNC:11809
KRTAP18.4	HGNC:20521
nCL-3	HGNC:1482
AMID	HGNC:21411
Em:AC022392.3	HGNC:24268
RPS4P12	HGNC:35951
tendin	HGNC:17757
EST140535	HGNC:48
C9orf83	HGNC:26942
ND6	HGNC:7462
U1P101	HGNC:37496
4-HPPD	HGNC:5147
tagl-beta	HGNC:30013
MGC45438	HGNC:28687
ARMD7	HGNC:9476
LINC00047	HGNC:29665
COX	HGNC:2294
MGC34695	HGNC:28531
HBM	HGNC:6697
AC092490.1	HGNC:56013
PPP1R81	HGNC:14623
MDS029	HGNC:30880
GIF	HGNC:7408
ICE	HGNC:1499
RPS9P	HGNC:10443
DOCK9-AS2	HGNC:43696
COUP-TFII	HGNC:7976
UCHL2	HGNC:950
C15orf63	HGNC:18418
KIAA1505	HGNC:29296
bA119F19.1	HGNC:23445
U36c	HGNC:10165
TPP-1	HGNC:2073
ACP1	HGNC:7694
CLCNL1	HGNC:2062
KAP13.4	HGNC:18926
FLJ10734	HGNC:15940
TOB4	HGNC:11980
FLJ14771	HGNC:11996
H1.1	HGNC:4715
RBM2	HGNC:9912
DYT3/TAF1	HGNC:11535
MGC125588	HGNC:25191
hsa-mir-187	HGNC:31558
EBP-37	HGNC:3624
EPAC	HGNC:16629
EAP4	HGNC:19055
dJ222E13.2	HGNC:30454
TUDOR3	HGNC:20614
CML33	HGNC:3592
CD231	HGNC:11854
ACTA3	HGNC:145
dJ1100H13.4	HGNC:16226
CES8	HGNC:26741
KIAA1302	HGNC:29945
FLJ22139	HGNC:18022
hsa-mir-622	HGNC:32878
RN5S442	HGNC:43342
CTAG3	HGNC:21622
NPIPL3	HGNC:28989
MGC130009	HGNC:11209
LINC00669	HGNC:44332
KIAA0321	HGNC:20761
PAORAC	HGNC:25593
FLJ10381	HGNC:23594
C21orf101	HGNC:14051
PAR2	HGNC:30225
hsa-mir-1537	HGNC:35381
FLJ40773	HGNC:26879
MGC125835	HGNC:672
H4FC	HGNC:4783
TRA-TGC3-1	HGNC:34795
FLJ13874	HGNC:19022
MGC33974	HGNC:14150
C14orf139	HGNC:19861
tRNA-Trp-CCA-5-1	HGNC:34753
MAPKK5	HGNC:6845
AngY	HGNC:489
VFL1	HGNC:29373
hRPB14	HGNC:9197
fSAP35	HGNC:28369
FLJ10143	HGNC:30683
PRED5	HGNC:18821
GLUDP6	HGNC:23610
CT153	HGNC:30824
IASPP	HGNC:18838
lncCMPK2	HGNC:51269
RNU22	HGNC:10145
CTRP11	HGNC:31416
SAHH	HGNC:343
FLJ21977	HGNC:26158
PCDH-ALPHA10	HGNC:8664
dJ102H19.2	HGNC:21401
NCRNA00142	HGNC:31890
FLJ14191	HGNC:25486
HMG14P	HGNC:4985
KIAA0483	HGNC:29046
KIAA-iso	HGNC:15593
BIMP2	HGNC:16446
RONU	HGNC:12765
RIP140	HGNC:8001
ADCAD2	HGNC:6698
FLJ40089	HGNC:26843
KIAA0430	HGNC:29562
hsa-mir-8060	HGNC:50180
OFD1PY14	HGNC:23886
C11orf53	HGNC:30527
MGC849	HGNC:23789
H2A.Z	HGNC:4741
GC-SA2	HGNC:4684
CD41	HGNC:6138
TCEB1P	HGNC:33696
GPR86	HGNC:4537
DKFZP564D0478	HGNC:25363
Kir1.1	HGNC:6255
SCN12A	HGNC:10583
NDRF	HGNC:7763
cN-II	HGNC:8022
MIRN509-2	HGNC:33641
DAP1	HGNC:2672
PFDN3	HGNC:12662
Ccr4e	HGNC:19961
Prp8	HGNC:17340
ANKRD20A2	HGNC:31979
PPP1R58	HGNC:2901
CMT2B	HGNC:9788
PDZ73	HGNC:12597
CSPG4P3	HGNC:38111
hsa-mir-1205	HGNC:35271
RMTL1	HGNC:18485
FLJ32206	HGNC:6510
hsa-mir-6779	HGNC:50148
MIRN1261	HGNC:35327
GCP170	HGNC:4426
mgU6-47	HGNC:32704
SLC2C	HGNC:11029
C14orf104	HGNC:20188
hsa-mir-3155b	HGNC:50003
WDR51B	HGNC:30836
dJ266L20.3	HGNC:21056
IP1	HGNC:5961
ZFEND	HGNC:16838
hsa-mir-607	HGNC:32863
KIAA0837	HGNC:16496
PIKA	HGNC:26810
CEZANNE2	HGNC:20718
Ves-1	HGNC:17512
PRKWNK1	HGNC:14540
DIPB	HGNC:19016
C14orf24	HGNC:19829
C17orf62	HGNC:28672
ORP4	HGNC:8504
C1orf11	HGNC:15846
NTG	HGNC:8140
RNF96	HGNC:16384
NYD-SP28	HGNC:29937
ZCRB3B	HGNC:28842
HuPAR-1	HGNC:30224
KIAA0467	HGNC:29040
BERF-1	HGNC:12933
HVED	HGNC:9705
DAOA-AS	HGNC:30243
PPP1R128	HGNC:20932
ATP6G2	HGNC:862
hsa-mir-296	HGNC:31617
mir-128-1	HGNC:31510
AD-FSP	HGNC:11231
TOM22	HGNC:18002
DXP4	HGNC:5498
hsa-mir-617	HGNC:32873
MIRN133A2	HGNC:31518
C5orf50	HGNC:34440
EEN	HGNC:10830
STARD15	HGNC:24436
NESHBP	HGNC:17265
FLJ38736	HGNC:26790
FAM71F1	HGNC:30704
TID1	HGNC:11808
KIAA0004	HGNC:6467
CT104.1	HGNC:23822
NCRNA00051	HGNC:32028
C16orf60	HGNC:30873
SPGP	HGNC:42
HsT16930	HGNC:9817
PST1	HGNC:10871
ENSAL	HGNC:16967
MGC882	HGNC:14452
TAF172	HGNC:17307
PEPN	HGNC:500
C20orf176	HGNC:16168
U40	HGNC:10186
RP11-157N3.1	HGNC:50494
FLJ36748	HGNC:26714
CASC7	HGNC:3263
MRX79	HGNC:6990
Em:AB023049.2	HGNC:21634
EJM5	HGNC:4075
PCLKC	HGNC:18231
FLJ46380	HGNC:32947
APXL3	HGNC:30422
RPB12	HGNC:9198
AZIN1-AS1	HGNC:51558
CLECSF12	HGNC:14558
HIMAP3	HGNC:18005
DKFZP434N1511	HGNC:23471
IGK@	HGNC:5715
TOP3	HGNC:11992
NS4ATP2	HGNC:25663
KIAA0998	HGNC:19963
bA149I2.3	HGNC:23831
MRLC3	HGNC:16701
CRBPIV	HGNC:30316
ZBTB35	HGNC:12915
FLJ31384	HGNC:26449
TCONS_00021856	HGNC:49123
Mic19	HGNC:21906
SPTY2D1OS	HGNC:44122
FABP8	HGNC:9117
La/SSB	HGNC:11316
HOXHB9	HGNC:4979
FLJ46154	HGNC:20625
C1orf234	HGNC:44651
MOAT-B	HGNC:55
C13orf45	HGNC:44370
KAP1.4	HGNC:18904
HHCPA78	HGNC:16952
TRAP240	HGNC:22474
NA14	HGNC:11321
hsa-mir-708	HGNC:33654
TTF	HGNC:686
CCDC88	HGNC:26757
FLJ42119	HGNC:28535
FPH2	HGNC:6343
OR2H5	HGNC:8256
RN5S464	HGNC:43364
KIAA0006	HGNC:685
FALL39	HGNC:1472
RP11-54H19.7	HGNC:24644
Osr1	HGNC:16105
JMJD5	HGNC:25840
HEXDC-IT1	HGNC:43650
PLRP2	HGNC:9157
PHF5DP	HGNC:23268
LAS	HGNC:16429
C1orf213	HGNC:25122
ATP5D	HGNC:837
Igbeta	HGNC:1699
HFMI2	HGNC:1850
ERBB1	HGNC:3236
GPCR142	HGNC:14666
Evf-2	HGNC:37151
GPXP3	HGNC:4558
FAM36A	HGNC:26970
POM121-L	HGNC:13973
ZNF826	HGNC:33875
UPASE	HGNC:12576
MGC22581	HGNC:387
C1orf176	HGNC:26115
Imp9	HGNC:19425
HRINS	HGNC:59
MGC17624	HGNC:23362
NMYC	HGNC:7559
OSM-3	HGNC:19167
ZFP93	HGNC:12866
FLJ40434	HGNC:26869
PHKA	HGNC:8925
CILD2	HGNC:30492
AAC-11	HGNC:594
RP11-98D18.9	HGNC:40578
MGC52123	HGNC:9782
MAGOHP1	HGNC:20020
TRNAM10	HGNC:34749
CDH11L	HGNC:14265
3PK	HGNC:6888
HIMAP4	HGNC:21872
PLD1	HGNC:9411
TUBE	HGNC:20775
CRP	HGNC:9264
BTEB5	HGNC:23025
FLJ30002	HGNC:26386
HBPA1	HGNC:991
MIRN106A	HGNC:31494
FLJ90517	HGNC:30844
ACA20	HGNC:32610
PI31	HGNC:9571
eIF3-delta	HGNC:3274
C6orf54	HGNC:20953
bA356B19.1	HGNC:25425
SCA38	HGNC:21308
ACCPN	HGNC:10914
D6S57	HGNC:19078
TSPY9P	HGNC:37472
TCRGJ1	HGNC:12277
TCEB3CL	HGNC:31007
U7.27	HGNC:34123
NCRNA00246	HGNC:28544
NM23-H8	HGNC:16473
HAKAIL	HGNC:26371
LOC129531	HGNC:25207
GALNAC-T7	HGNC:4129
OR2C5P	HGNC:15005
ARPP-19e	HGNC:3360
DDC8	HGNC:44659
tRNA-Gln-TTG-5-1	HGNC:35046
FADSD6	HGNC:3575
FRA3B	HGNC:3701
LINC00950	HGNC:21427
KIAA1675	HGNC:14000
Etk-2	HGNC:12446
C14orf76	HGNC:20123
HGR74	HGNC:13388
AE3	HGNC:11029
MTW1	HGNC:24967
OOSP2B	HGNC:9044
MGC35153	HGNC:11201
PDZD7C	HGNC:12597
GPR110	HGNC:18990
RNU6-58	HGNC:42548
MDM	HGNC:18746
BCATc	HGNC:976
CGI-95	HGNC:17261
C10orf31	HGNC:23515
bA209A2.1	HGNC:13975
NSAP1	HGNC:16918
FLJ23493	HGNC:32213
SIGLEC3	HGNC:1659
PAKgamma	HGNC:8591
hY4.B7	HGNC:10246
C20orf37	HGNC:6176
NCRNA00172	HGNC:35460
NCRNA00266D	HGNC:51709
OR228	HGNC:8283
TDRD4	HGNC:10060
TCP10	HGNC:11656
TXDI3	HGNC:2885
hsa-mir-516-2	HGNC:32131
C6orf53	HGNC:20952
FLJ25854	HGNC:23518
UGT1A	HGNC:12530
p185(erbB2)	HGNC:3430
TRIM60P5	HGNC:38430
BP1	HGNC:2917
bA421P11.3	HGNC:17035
FLJ40338	HGNC:5034
CLIP170	HGNC:10461
MGC39900	HGNC:28612
LDHBL1	HGNC:6542
SCYL1	HGNC:10611
EYA4-AS1	HGNC:50506
TCONS_l2_00027522	HGNC:50351
ADPRTL1	HGNC:271
OR2A12P	HGNC:15082
TBP-7	HGNC:9551
HSPC055	HGNC:30959
LDHAL5	HGNC:6540
FLJ12993	HGNC:37263
C14orf171	HGNC:23787
U49	HGNC:10189
MGC116786	HGNC:5973
V1S5	HGNC:12290
ILC	HGNC:10626
MIRN936	HGNC:33679
C1orf16	HGNC:16792
hZNF1	HGNC:54974
LSR68	HGNC:19853
U5A	HGNC:10211
YKLK1	HGNC:21260
CT47.1	HGNC:33282
Necl-3	HGNC:29849
FLJ14298	HGNC:20500
CT89	HGNC:14524
Cyp-60	HGNC:9261
HKvbeta2.2	HGNC:6229
STATI2	HGNC:19382
hsa-mir-548as	HGNC:43550
bA398O19.2	HGNC:20366
ATP6N1	HGNC:865
ACCN5	HGNC:17537
EMID2	HGNC:18038
ATG8G	HGNC:34390
HSJ001348	HGNC:24225
PCDH-GAMMA-A9	HGNC:8707
PIF	HGNC:14669
NCRNA00266C	HGNC:51690
MGC57793	HGNC:20834
MGC33727	HGNC:22407
CD338	HGNC:74
TMEM170	HGNC:29577
DKFZp761H1120	HGNC:27559
H-PIP	HGNC:9580
CYP2DL1	HGNC:2625
SEMAD	HGNC:10723
D6S205	HGNC:4946
PEA3	HGNC:3493
TRIM1	HGNC:7096
MGC44450	HGNC:11842
DKFZp434E229	HGNC:18452
pHZ-67	HGNC:12936
lncMX1-215	HGNC:7532
FLJ21702	HGNC:25971
hsa-mir-6770-2	HGNC:50115
FKHL14	HGNC:3801
MTTK	HGNC:7489
SKALP	HGNC:8947
GBAT2	HGNC:40503
Sea4	HGNC:21905
DKFZP564J0863	HGNC:24526
LEFTYA	HGNC:3122
SCC3A	HGNC:11354
HIST1H3H	HGNC:4775
BY55	HGNC:17013
FAM90A15	HGNC:32263
dJ15D7.1	HGNC:13980
FLJ32122	HGNC:23483
TOE-1	HGNC:15954
BOZF1	HGNC:24172
MAP97	HGNC:7037
MGC16028	HGNC:29669
C16orf59	HGNC:25849
MGC17810	HGNC:24596
IF4e	HGNC:3293
C15orf16	HGNC:20718
KIAA0146	HGNC:28971
FLJ30058	HGNC:26388
TRD@	HGNC:12252
RNN	HGNC:12324
HIFPH3	HGNC:14661
MPHOSPH2	HGNC:3818
hsa-mir-10525	HGNC:54015
KIAA1242	HGNC:24824
bA164D18.1	HGNC:16214
TRNAG15	HGNC:34722
Rdx12	HGNC:28230
LASP2	HGNC:16932
KRTAP18-11	HGNC:20528
p120RASGAP	HGNC:9871
H-REV107	HGNC:14922
AR1	HGNC:11631
THRbeta	HGNC:11799
FAM42A	HGNC:25789
hsa-mir-7111	HGNC:50073
FLJ33630	HGNC:49565
UBOX6	HGNC:26697
FLJ38359	HGNC:26769
bA188C12.1	HGNC:24650
NCRNA00054	HGNC:29893
E1B-AP5	HGNC:17011
TRQ-CTG1-1	HGNC:34884
IGHD17	HGNC:5486
FLJ45231	HGNC:32963
FLJ10402	HGNC:19425
BimEL	HGNC:994
DKFZP761I172	HGNC:18826
CC-CKR-3	HGNC:1604
TARG1	HGNC:21257
MGC33397	HGNC:23196
CSTN1	HGNC:17447
FLJ38144	HGNC:24750
HIST1H1E	HGNC:4718
AC092620.3	HGNC:54112
FLJ00018	HGNC:29515
LCN14	HGNC:23381
tRNA-Glu-TTC-7-1	HGNC:35028
SLC22A5-AS1	HGNC:40538
V5P	HGNC:12296
FLJ14440	HGNC:20866
5MP2	HGNC:18380
CD20L5	HGNC:13380
CYCSL1	HGNC:21252
tRNA-Gly-CCC-2-2	HGNC:14183
mgU6-77	HGNC:32706
ALUNC	HGNC:5172
C6orf126	HGNC:21250
FLJ31461	HGNC:26455
LINC00064	HGNC:33117
FLJ13335	HGNC:14673
HSL1	HGNC:29812
hsa-mir-1207	HGNC:35273
PC326	HGNC:30002
TCRBV10S3	HGNC:12179
KAP10.3	HGNC:22968
NSEP-1	HGNC:8014
MIRN765	HGNC:33141
CCDC36	HGNC:27945
RN5S482	HGNC:43382
BP-4	HGNC:5473
bA753C18.3	HGNC:31671
FLJ20374	HGNC:30361
FLJ25853	HGNC:25303
DIORA-2	HGNC:28133
P270	HGNC:11110
smAKAP	HGNC:28191
NCRNA00135	HGNC:18493
E4BP4	HGNC:7787
SE57-1	HGNC:24350
IHPK1	HGNC:18360
HNRPA1P4	HGNC:32234
ERGIC-32	HGNC:29205
CBCIP2	HGNC:21667
TRNAQ41P	HGNC:35051
p24g3	HGNC:24253
PGY3	HGNC:45
MCPH9	HGNC:29298
FIGLER8	HGNC:20360
NT5C2L1	HGNC:21556
hs6M1-20	HGNC:8178
MGLUR6	HGNC:4598
FLJ22004	HGNC:23617
PCNXL3	HGNC:18760
uS12	HGNC:10410
p66alpha	HGNC:29989
SEPHS1P5	HGNC:42165
TRNAC13	HGNC:34739
Apo-D	HGNC:612
EF-TS	HGNC:12367
muCANP	HGNC:1476
BTHS	HGNC:11577
OST703	HGNC:15018
MIRN943	HGNC:33689
C20orf122	HGNC:16115
cTAGE-2	HGNC:24346
KRTHB2	HGNC:6459
bA102J14.2	HGNC:16531
envK1	HGNC:39035
VARS2L	HGNC:21642
ZFYVE5	HGNC:16027
JP-3	HGNC:14203
tRNA-Tyr-GTA-5-3	HGNC:34993
FAM26A	HGNC:23458
FTHL6	HGNC:3976
FLJ33770	HGNC:28526
MGC15677	HGNC:28243
KIAA1640	HGNC:26090
HCA661	HGNC:24603
PARP-12	HGNC:21919
tomosyn	HGNC:19665
H_NH0792N18.3	HGNC:21608
hsa-mir-194-1	HGNC:31564
FLJ12155	HGNC:19998
FLJ46481	HGNC:33766
C1orf231	HGNC:27003
TOPOVIBL	HGNC:26197
LINC01171	HGNC:49544
UNC-80	HGNC:26582
NPP	HGNC:9201
Arip2	HGNC:18955
p24alpha1	HGNC:35401
RPS17A	HGNC:10398
CRTM	HGNC:6907
KE6	HGNC:3554
TIF2	HGNC:7669
CCN1	HGNC:1578
tRNA-Asn-GTT-16-3	HGNC:34639
NDE1L1	HGNC:17620
FCE1A	HGNC:3609
Gop-1	HGNC:29013
ERV-R	HGNC:3454
FLJ13322	HGNC:23337
KIAA0491	HGNC:10833
NHEDC1	HGNC:24244
TRNAV2	HGNC:12354
C1orf125	HGNC:26564
OR7E69P	HGNC:8398
FLJ13052	HGNC:29831
FAD24	HGNC:24034
tRNA-Gly-GCC-2-1	HGNC:34948
STAB-2	HGNC:18629
HANC	HGNC:37192
TS	HGNC:12441
UNQ2492	HGNC:24860
dJ93H18.5	HGNC:33391
U7.57	HGNC:34153
RO	HGNC:1455
TC4	HGNC:9846
FAM195B	HGNC:28007
ARA267	HGNC:14234
C5orf48	HGNC:33767
bQB10J12.2	HGNC:30956
Chaer	HGNC:53620
TRKA	HGNC:8031
FBXO18	HGNC:13620
PDCD9	HGNC:8769
hTRM9L	HGNC:26725
p47ING3	HGNC:14587
FAM59A	HGNC:26136
GOLGA2P2	HGNC:16479
ARNIP	HGNC:17479
Rtr1	HGNC:25791
SC5DL	HGNC:10547
DFNA34	HGNC:16400
SPRYD5P1	HGNC:37145
hPAN2	HGNC:20074
HTPCRX01	HGNC:8211
MGC23947	HGNC:28336
hPTR3	HGNC:18068
LGMD2L	HGNC:27337
T2R64	HGNC:20642
NAPSBP	HGNC:13396
SIMPLE	HGNC:16841
KIAA0317	HGNC:20363
CLPA	HGNC:11600
U2AF1L2	HGNC:23019
HYL	HGNC:6906
IL-1RP1	HGNC:15563
CD42b	HGNC:4439
DAGK3	HGNC:2853
HLF4	HGNC:16980
hNRD1	HGNC:7995
bA7K24.2	HGNC:21288
GPXL1	HGNC:4561
MIRN183	HGNC:31554
ENST00000421891	HGNC:43590
ACTN1-AS1	HGNC:20131
FLJ20116	HGNC:15889
FKBP4P3	HGNC:50376
PRF-1	HGNC:18737
HARC	HGNC:17179
HSU79253	HGNC:18799
OABP	HGNC:69
FLJ14578	HGNC:16715
HNRPH3	HGNC:5043
FLJ32147	HGNC:23176
hsa-mir-129-2	HGNC:31513
